ActivityNumber,District,Neighborhood,OccurenceStartDate,OccurenceEndDate,ReportDate,OccurenceLocation,OccurenceCity,OccurenceZipCode,X_Coord,Y_Coord,PrimaryViolation,Injury
2008-0064237,Rancho Cordova,Cordova Meadows,12/5/2008 04:00,12/5/2008 05:00,12/5/2008 04:26,2800 Block of La Loma Dr,Rancho Cordova,95670,6757860.50743,1975451.51472,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0064231,North,American River,12/5/2008 01:10,12/5/2008 01:40,12/5/2008 05:00,4500 Block of Ashcroft Ave,Sacramento,95841,6745367.9095,2000915.4802,PC 242 Battery,
2008-0064241,Northwest,Foothill Farms NW,12/4/2008 18:00,12/5/2008 05:05,12/5/2008 05:38,7300 Block of Dieppe Way,Sacramento,95842,6748554.0153,2017456.6616,PC 459 Burglary,
2008-0064243,North Central,Arden Gardens,12/5/2008 05:44,12/5/2008 05:44,12/5/2008 05:44,2200 Block of Cottage Way,Sacramento,95825,6729734.5194,1981680.2365,PC 452(B) Causing Fire Of Inhabited Structure/Property,
2008-0064245,North Central,Howe/Arden,12/5/2008 06:45,12/5/2008 06:52,12/5/2008 06:53,1400 Block of Howe Ave,Sacramento,95825,6728583.9515,1978024.8532,PC 594(A)(2) Vandalism:Damage Property,
2008-0064247,Northwest,Foothill Farms NW,12/4/2008 18:00,12/5/2008 06:00,12/5/2008 07:28,7500 Block of Saint Tropez Way,Sacramento,95842,6748958.8858,2018521.1095,PC 459 Burglary,
2008-0064246,North Central,Arden Manor,12/4/2008 16:00,12/5/2008 06:00,12/5/2008 07:30,1600 Block of Executive Ct,Sacramento,95864,6734805.6792,1979143.5111,PC 459 Burglary,
2008-0064249,Rancho Cordova,South White Rock,12/5/2008 08:25,12/5/2008 08:41,12/5/2008 08:42,3500 Block of Data Dr,Rancho Cordova,95670,6762699.2526,1973858.8036,VC 10851(A) Take Vehicle Without Owner's Consent   plt  5S24988,
2008-0064254,Northwest,Maric College,12/5/2008 09:00,12/5/2008 09:05,12/5/2008 08:47,5100 Block of Interstate Ave,Sacramento,95842,6743744.4445,2002697.524,HS 11377(A) Possession Of Controlled Substance,
2008-0064252,Central,Countryside Central,12/5/2008 04:15,12/5/2008 08:00,12/5/2008 08:49,8100 Block of Northern Oak Cir,Sacramento,95828,6735751.78888,1931023.57373,PC 459 Burglary,
2008-0064251,North,Carmichael Park,12/4/2008 18:00,12/5/2008 07:45,12/5/2008 08:50,5800 Block of Engle Rd,Carmichael,95608,6753082.03727,1992580.21682,PC 459 Burglary-vehicle,
2008-0064255,Northwest,North Highlands,12/4/2008 18:00,12/5/2008 08:00,12/5/2008 08:55,3800 Block of San Novado Way,North Highlands,95660,6740429.1923,2006315.6264,PC 459 Burglary,
2008-0064257,North,North Fair Oaks,12/4/2008 19:00,12/4/2008 21:15,12/5/2008 09:00,5200 Block of Lake Knoll Ln,Fair Oaks,95628,6768175.3577,2003043.7255,PC 594(B)(1) Vandalism ($400 Or More),
2008-0064259,North,Woodmore Oaks,12/5/2008 00:01,12/5/2008 07:00,12/5/2008 09:10,8300 Block of Foxfire Dr,Orangevale,95662,6774797.4841,2011632.1912,PC 488 Petty Theft,
2008-0064264,North Central,Wilhaggin,12/4/2008 16:00,12/4/2008 16:45,12/5/2008 09:10,4100 Block of Ashton Dr,Sacramento,95864,6744020.20141651,1971363.92654941,PC 459 Burglary,
2008-0064262,North,Carmichael Park,12/4/2008 00:01,12/4/2008 23:59,12/5/2008 09:12,3000 Block of Garfield Ave,Carmichael,95608,6750888.4219,1988445.2106,PC 488 Petty Theft,
2008-0064256,Central,Vintage Park Churchill Downs,11/29/2008 03:00,11/29/2008 03:10,12/5/2008 09:20,7900 Block of Fincastle Ct,Sacramento,95829,6745534.60138,1933425.3161,PC 459 Burglary,
2008-0064261,Central,Florin Town,11/11/2008 00:01,11/12/2008 23:59,12/5/2008 09:30,8400 Block of Sierra Sunset Dr,Sacramento,95828,6735377.38489,1933941.7901,PC 476A(A) Nonsufficient Funds/Checks Over $200,
2008-0064263,North,Lake Natoma,12/4/2008 21:00,12/5/2008 06:30,12/5/2008 09:30,5600 Block of Walnut Ave,Orangevale,95662,6787781.5327,2006233.8112,PC 459 Burglary,
2008-0064260,Rancho Cordova,Rosemont Park,12/2/2008 00:01,12/4/2008 02:59,12/5/2008 09:37,3500 Block of Imperial Way,Sacramento,95826,6743299.3428,1961978.2882,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0064277,North Central,Arden Oaks,12/5/2008 10:00,12/5/2008 12:00,12/5/2008 10:00,3600 Block of Winding Creek Rd,Sacramento,95864,6738712.9755,1982183.8383,PC 3056 Violation Parole,
2008-0062948,Rancho Cordova,Rosemont Junction,11/27/2008 18:30,11/27/2008 20:00,12/5/2008 10:06,3600 Block of Gold Creek Ln,Sacramento,95827,6749253.2042,1963607.6188,PC 459 Burglary,
2008-0064274,Central,Fruitrdige Vista,12/5/2008 09:56,12/5/2008 10:05,12/5/2008 10:07,5900 Block of Mascot Ave,Sacramento,95824,6715136.49182,1951614.82831,HS 11364 Possess Controlled Substance Paraphernalia,
2008-0064267,North Central,Arden Gardens,12/5/2008 01:00,12/5/2008 02:00,12/5/2008 10:15,2000 Block of Wyda Way,Sacramento,95825,6727927.8282,1981024.7256,PC 459 Burglary,
2008-0064268,North Central,Wilhaggin,12/4/2008 21:30,12/5/2008 10:00,12/5/2008 10:20,200 Block of Selby Ranch Rd,Sacramento,95864,6738927.03606,1970190.1944,PC 594(A) Vandalism,
2008-0064272,North Central,Fair Lake Village,12/3/2008 19:45,12/3/2008 20:15,12/5/2008 10:20,2300 Block of Imran Dr,Sacramento,95825,6730181.1653,1974876.9117,PC 487 Grand Theft,
2008-0064273,North Central,Wilhaggin,12/5/2008 10:00,12/5/2008 11:20,12/5/2008 10:30,4000 Block of Wycombe Dr,Sacramento,95864,6741664.5169,1971936.0146,PC 459 Burglary,
2008-0064270,North,Foothill Farms NE,12/4/2008 17:00,12/5/2008 07:00,12/5/2008 10:35,4600 Block of Madison Ave,Sacramento,95841,6745445.3914,2003572.0475,PC 594(A) Vandalism,
2008-0064269,Northwest,Foothill Farms NW,12/4/2008 18:00,12/5/2008 07:00,12/5/2008 10:48,7500 Block of Versailles Way,Sacramento,95842,6748901.6157,2018254.8272,PC 459 Burglary,
2008-0064282,North Central,Arden Terrace,9/25/2008 14:00,9/25/2008 14:30,12/5/2008 11:40,2000 Block of Morse Ave,Sacramento,95825,6734691.9171,1981145.7462,PC 240 Assault On Person,
2008-0064284,North Central,Arden Manor,12/4/2008 09:00,12/5/2008 00:15,12/5/2008 11:40,1300 Block of Fulton Ave,Sacramento,95825,6733161.9553,1977022.832,PC 484G Thft:Use Access Card Data,
2008-0064281,North Central,Creekside,12/4/2008 23:45,12/5/2008 11:45,12/5/2008 11:45,2900 Block of Marconi Ave,Sacramento,95821,6734559.89755088,1987415.61155685,PC 594(A) Vandalism,
2008-0064279,Northwest,Antelope,12/5/2008 11:00,12/5/2008 11:30,12/5/2008 11:50,5800 Block of Antelope Rd,Sacramento,95842,6752666.7044,2018990.8843,PC 488 Petty Theft,
2008-0064286,Rancho Cordova,Cordova Vineyards,12/5/2008 07:00,12/5/2008 11:30,12/5/2008 11:50,2500 Block of Augibi Way,Rancho Cordova,95670,6761937.8133,1979596.9528,PC 459 Burglary,
2008-0064287,North Central,Hillcrest,3/1/2008 09:00,10/9/2008 07:45,12/5/2008 12:00,3800 Block of Watt Ave,Sacramento,95821,6738392.0361,1994184.7085,PC 594(B)(1) Vandalism ($400 Or More),
2008-0064308,Northwest,Antelope,2/1/2007 09:00,12/5/2008 09:00,12/5/2008 12:00,3900 Block of Tarmigan Dr,Antelope,95843,6740600.8693,2023605.8803,PC 530.5(B) Using Another Person'S Identifying Info,
2008-0064285,Rancho Cordova,Cordova Gardens,11/19/2008 16:00,11/20/2008 08:30,12/5/2008 12:05,10200 Block of Folsom Blvd,Rancho Cordova,95670,6759081.6571,1976087.7849,PC 459 Burglary,
2008-0064275,Northwest,Foothill Farms NW,12/4/2008 12:30,12/4/2008 13:00,12/5/2008 12:12,5000 Block of Antelope Rd,Antelope,95842,6748001.2324,2018355.775,PC 459 Burglary,
2008-0064292,Rancho Cordova,Cordova Lane,12/1/2008 14:59,12/1/2008 16:00,12/5/2008 12:45,10600 Block of Viani Way,Rancho Cordova,95670,6764418.88338361,1984485.69891058,PC 488 Petty Theft,
2008-0064294,Rancho Cordova,Butterfield,12/2/2008 00:01,12/4/2008 23:59,12/5/2008 12:45,2800 Block of Gentry Ct,Sacramento,95827,6751828.6307,1971725.097,PC 484G Thft:Use Access Card Data,
2008-0064248,North,Lincoln,4/13/2004 08:00,4/13/2004 23:59,12/5/2008 13:00,4400 Block of Marylynn Lane,Carmichael,95608,6754433.45434,1998130.43245,PC 506 Embezzlement by Attorney,
2008-0064296,North Central,Howe/Arden,12/5/2008 12:00,12/5/2008 13:00,12/5/2008 13:04,1300 Block of Gannon Dr,Sacramento,95825,6731748.2954,1977267.368,PC 459 Burglary,
2008-0064303,North Central,Arcade Village,12/3/2008 17:00,12/4/2008 16:00,12/5/2008 13:15,3900 Block of Marconi Ave,Sacramento,95821,6740934.5251,1987741.6248,PC 459 Burglary,
2008-0064307,North,Del Campo,11/23/2008 11:00,12/5/2008 12:00,12/5/2008 13:15,4700 Block of Manzanita Ave,Carmichael,95608,6753680.34012,1999735.0378,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0064302,North,Gold River,12/1/2008 17:00,12/2/2008 07:15,12/5/2008 13:21,Gold Parke Ln,Rancho Cordova,95670,6778248.00028,1989644.18791,PC 487 Grand Theft,
2008-0064300,Northwest,North Highlands,11/30/2008 08:00,11/30/2008 21:00,12/5/2008 13:30,7000 Block of Larchmont Dr,North Highlands,95660,6739979.899,2016011.408,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0064325,North,Pershing,12/4/2008 12:00,12/4/2008 18:30,12/5/2008 13:35,5700 Block of Fairvale Way,Orangevale,95662,6781624.3477,2006778.1965,PC 459 Burglary,
2008-0064295,Northwest,Foothill Farms NW,11/24/2008 12:00,11/24/2008 17:00,12/5/2008 13:36,7100 Block of Roca Way,Sacramento,95842,6751738.2315,2016455.2422,PC 488 Petty Theft,
2008-0064309,Rancho Cordova,Sunridge,12/1/2008 00:01,12/4/2008 23:59,12/5/2008 13:45,11800 Block of Loisdale Way,Rancho Cordova,95742,6779191.40729,1964710.46393,PC 484G Thft:Use Access Card Data,
2008-0064305,Rancho Cordova,White Rock,12/5/2008 13:45,12/5/2008 15:00,12/5/2008 13:47,10300 Block of Folsom Blvd,Rancho Cordova,95670,6760211.02075,1976670.21726,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0064310,North Central,Sierra Woodside,12/4/2008 21:00,12/5/2008 07:00,12/5/2008 13:55,2400 Block of Sierra Blvd,Sacramento,95825,6731276.7223,1972494.0314,PC 594(A) Vandalism,
2008-0064312,North Central,Howe Park,12/5/2008 13:30,12/5/2008 13:45,12/5/2008 13:59,2000 Block of Delma Way,Sacramento,95825,6727605.821,1983840.0084,PC 594(A) Vandalism,
2008-0064314,North,Foothill Farms NE,12/4/2008 23:00,12/5/2008 08:30,12/5/2008 14:00,4600 Block of Madison Ave,Sacramento,95841,6745445.3914,2003572.0475,PC 459 Burglary,
2008-0064244,Rancho Cordova,Micron Park,12/5/2008 14:16,12/5/2008 14:16,12/5/2008 14:16,9500 Block of Harvest Creek Ct,Sacramento,95827,6749969.4895,1965078.5818,HS 11378 Possess Controlled Substance For Sale,
2008-0064301,Northwest,Antelope,12/4/2008 11:30,12/4/2008 16:30,12/5/2008 14:25,8400 Block of Zachis Way,Antelope,95843,6746300.2999,2025441.5165,PC 487 Grand Theft,
2008-0065184,Rancho Cordova,Mills Ranch,11/30/2008 19:00,12/2/2008 07:30,12/5/2008 14:25,1900 Block of Benita Dr,Rancho Cordova,95670,6766771.42142756,1987451.40101261,PC 459 Burglary,
2008-0064315,Northwest,North Highlands,10/20/2008 14:27,11/25/2008 23:59,12/5/2008 14:27,5600 Block of Layton Dr,North Highlands,95660,6739071.8192,2006093.2043,PC 530.5(B) Using Another Person'S Identifying Info,
2008-0064318,Central,EGPD,12/5/2008 13:30,12/5/2008 13:30,12/5/2008 14:30,9800 Block of Lotz Pkwy,Elk Grove,,6734541.10529,1907389.90808,PC 626.10(A) Possess Weapon/Etc At School,
2008-0064320,North Central,Arden Gardens,12/5/2008 14:10,12/5/2008 14:10,12/5/2008 14:30,Arden Way & Hesket Way,Sacramento,95825,6732350.99979,1979431.37433,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0064326,Central,past Florin Partnership,12/5/2008 13:55,12/5/2008 14:30,12/5/2008 14:30,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0064343,North Central,Howe/Arden,12/2/2008 17:40,12/5/2008 15:00,12/5/2008 14:30,2400 Block of Arden Way,Sacramento,95825,6731437.29785,1979448.92001,PC 166(A)(4) Violation Of Court Order - Willful Disobedience,
2008-0064317,Rancho Cordova,Cordova Gardens,12/5/2008 07:30,12/5/2008 09:30,12/5/2008 14:31,Dawes St & Rinda Dr,Rancho Cordova,95670,6759085.99988,1980185.50067,PC 211 Robbery,
2008-0063975,Rancho Cordova,Mather Business,11/14/2008 00:00,11/14/2008 00:00,12/5/2008 14:40,10400 Block of Old Placerville Rd,Sacramento,95827,6759769.1154,1970492.5796,PC 475 Poss Of Forged Item/Check,
2008-0064323,Rancho Cordova,Rosemont Downs,11/10/2008 00:01,11/12/2008 23:59,12/5/2008 14:45,9100 Block of Sunfire Way,Sacramento,95826,6744004.0238,1958417.097,PC 484G Thft:Use Access Card Data,
2008-0064319,Central,Maric College,11/23/2008 14:48,11/23/2008 18:00,12/5/2008 14:48,7900 Block of S Watt Ave,Sacramento,95829,6737456.4205,1999105.798,PC 459 Burglary,
2008-0064797,North,North Fair Oaks,12/1/2008 17:00,12/2/2008 10:00,12/5/2008 14:52,8200 Block of Kaula Dr,Fair Oaks,95628,6774313.9663,2002948.3216,PC 459 Burglary,
2008-0064311,Northwest,Antelope,11/19/2008 12:00,11/19/2008 17:00,12/5/2008 14:54,3300 Block of Groveland Way,Antelope,95843,6736901.4318,2025626.6467,PC 488 Petty Theft,
2008-0064328,Northwest,Antelope,12/5/2008 07:45,12/5/2008 15:00,12/5/2008 15:24,7700 Block of Laguna Beach Way,Antelope,95843,6745870.6487,2019932.0203,PC 594(A) Vandalism,
2008-0064329,Northwest,Antelope,12/5/2008 13:00,12/5/2008 13:30,12/5/2008 15:25,4700 Block of PFE,Roseville,95843,6741893.8382,2027036.7753,PC 488 Petty Theft,
2008-0064330,Rancho Cordova,Cordova Vineyards,12/5/2008 14:58,12/5/2008 15:30,12/5/2008 15:30,10600 Block of Folsom Blvd,Rancho Cordova,95670,6763706.3205,1979431.3221,PC 488 Petty Theft,
2008-0064331,North,Foothill Farms NE,12/5/2008 15:27,12/5/2008 15:29,12/5/2008 15:30,5400 Block of Palm Ave,Sacramento,95841,6750344.84968,2005785.88404,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0064337,North Central,Bellview,12/5/2008 11:30,12/5/2008 12:00,12/5/2008 15:39,2600 Block of Howe Ave,Sacramento,95821,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0064349,North,Old Fair Oaks,12/5/2008 15:46,1/1/0001 00:00,12/5/2008 15:46,10700 Block of Fair Oaks Blvd,Fair Oaks,95628,6771837.38997365,1997513.88396632,PC 451(C) Arson:Structure/Forest Land,
2008-0064339,North Central,Hillcrest,12/3/2008 23:00,12/4/2008 10:00,12/5/2008 15:50,3800 Block of Sunnyvale Ave,Sacramento,95821,6740437.8285,1992910.5612,PC 459 Burglary,
2008-0064340,Rancho Cordova,White Rock,12/5/2008 14:30,12/5/2008 15:00,12/5/2008 16:02,10200 Block of Mills Station Rd,Rancho Cordova,95670,6759333.8781,1975025.2027,PC 488 Petty Theft,
2008-0064335,Central,past Florin Partnership,12/5/2008 15:50,12/5/2008 18:00,12/5/2008 16:05,4700 Block of Florin Rd,Sacramento,95823,6718914.29712,1943127.33868,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0064334,Rancho Cordova,Sun River,11/28/2008 02:00,11/28/2008 04:00,12/5/2008 16:06,11100 Block of Utopia River Ct,Rancho Cordova,95670,6770115.7797,1989767.5691,PC 459 Burglary,
2008-0064346,North,Lincoln,11/22/2008 00:01,11/25/2008 23:59,12/5/2008 16:45,6700 Block of Winding Way,Fair Oaks,95628,6759267.7774,1998775.2883,PC 484G Thft:Use Access Card Data,
2008-0064359,North,Carmichael Creek,12/5/2008 16:54,12/5/2008 17:20,12/5/2008 16:54,5800 Block of Fair Oaks Blvd,Carmichael,95608,6753631.5594,1983522.4348,PC 148.9 Giving False Info To Officer,
2008-0064351,Northwest,Antelope,12/5/2008 16:59,12/5/2008 16:59,12/5/2008 16:59,4100 Block of Elverta Rd,Antelope,95843,6742256.7617,2022940.8866,PC 488 Petty Theft,
2008-0064338,North Central,Arden Gardens,12/5/2008 14:30,12/5/2008 14:45,12/5/2008 17:00,1900 Block of Fulton Ave,Sacramento,95825,6732243.6991,1981188.7831,PC 488 Petty Theft,
2008-0064345,North,Central Orangevale,12/5/2008 16:00,12/5/2008 16:12,12/5/2008 17:02,8900 Block of Greenback Ln,Orangevale,95662,6783398.12606,2009848.34157,PC 240 Assault On Person,
2008-0064352,Northwest,Maric College,12/4/2008 10:00,12/5/2008 13:00,12/5/2008 17:15,4900 Block of Watt Ave,North Highlands,95660,6737916,2001277,PC 459 Burglary,
2008-0064356,North,American River,11/15/2008 00:00,12/5/2008 14:00,12/5/2008 17:35,5100 Block of Myrtle Ave,Sacramento,95841,6748925.9034,2000707.135,PC 273A(B) Child Endangerment/Willful Cruelty to Child,
2008-0064355,Rancho Cordova,Lincoln Village,12/2/2008 12:00,12/5/2008 17:00,12/5/2008 17:42,3600 Block of Scorpio Dr,Sacramento,95827,6754408.5213,1966604.9472,PC 594(B)(1) Vandalism ($400 Or More),
2008-0064357,Northwest,Rio Linda,12/5/2008 16:20,12/5/2008 16:30,12/5/2008 17:51,400 Block of Elkhorn Blvd,Rio Linda,95673,6717058.7772,2010852.2047,PC 666 Petty Theft W/Prior Jail Term For Specific Offenses,
2008-0064364,Rancho Cordova,Cordova Gardens,12/5/2008 18:00,12/5/2008 18:15,12/5/2008 18:52,10300 Block of Folsom Blvd,Rancho Cordova,95670,6759742.6676,1976850.2037,PC 488 Petty Theft,
2008-0064369,North Central,Del Paso Manor,12/5/2008 18:50,12/5/2008 19:05,12/5/2008 19:05,Watt Ave & El Camino Ave,Sacramento,95821,6737942.9998,1984734.00013,PC 487 Grand Theft,
2008-0064367,Rancho Cordova,Cordova Vineyards,12/5/2008 19:00,1/1/0001 00:00,12/5/2008 19:23,Charbono Way & Pedro Way,Rancho Cordova,95670,6763832.99969341,1979950.87513395,VC 20002(A) Hit And Run,
2008-0064370,Central,Vintage Park Churchill Downs,12/5/2008 15:45,12/5/2008 18:30,12/5/2008 19:34,9100 Block of Kristina Ct,Sacramento,95829,6744467.67432,1928954.43512,PC 459 Burglary (Residential),
2008-0064371,North,American River,12/5/2008 19:45,12/5/2008 19:57,12/5/2008 19:56,4900 Block of Little Oak Ln,Sacramento,95841,6747891.3533,2001615.2646,PC 243(E) Battery:Spouse/Etc,
2008-0064372,Central,past Florin Partnership,12/5/2008 19:19,12/5/2008 20:00,12/5/2008 20:00,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0064375,Central,Parkway Estates East,12/5/2008 21:01,12/5/2008 21:01,12/5/2008 20:55,Center Pkwy & Forest Pkwy,Sacramento,95823,6719249.49988,1940547.62492,HS 11359 Possess Marijuana For Sale,
2008-0064373,Central,past Florin Partnership,12/5/2008 20:00,12/5/2008 20:25,12/5/2008 21:21,5900 Block of Florin Rd,Sacramento,95823,6722956.65637,1943596.62891,PC 488 Petty Theft,
2008-0064368,North,Carmichael Creek,12/5/2008 18:55,12/5/2008 19:00,12/5/2008 21:35,5900 Block of Sutter Ave,Carmichael,95608,6754110.0084,1993020.7169,PC 211 Robbery,
2008-0064376,North Central,Arden Gardens,12/5/2008 21:25,12/5/2008 21:36,12/5/2008 21:41,2400 Block of Arden Way,Sacramento,95825,6731954.26937,1979441.9563,PC 243(D) Battery With Serious Bodily Injury (Punishment),
2008-0064385,Rancho Cordova,Mills Ranch,12/5/2008 17:30,12/5/2008 18:00,12/5/2008 21:43,2100 Block of Benita Dr,Rancho Cordova,95670,0,0,PC 289(A)(1) Sexual Penetration With Force/Etc,
2008-0064374,Northwest,Antelope,12/5/2008 20:00,12/5/2008 21:00,12/5/2008 21:53,4400 Block of Winje Dr,Antelope,95843,6744367.3479,2020769.0549,PC 594(B)(1) Vandalism ($400 Or More),
2008-0064366,Northwest,Maric College,12/5/2008 19:10,12/5/2008 20:00,12/5/2008 22:00,3600 Block of Magpie Ln,North Highlands,95660,6738858.7908,2001593.3059,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0064377,Rancho Cordova,Mills Ranch,12/5/2008 21:52,12/5/2008 21:52,12/5/2008 22:24,Coloma Rd & Mcgregor Dr,Rancho Cordova,95670,6764196.99995,1985119.75015,VC 23152(A) Dui Alcohol/Drugs,
2008-0064380,Rancho Cordova,Lincoln Village,12/5/2008 17:00,12/5/2008 22:45,12/5/2008 22:50,9900 Block of Zeus Ct,Sacramento,95827,6754256.1708,1967378.8642,PC 459 Burglary,
2008-0062678,Rancho Cordova,Rosemont Downs,11/25/2008 02:45,11/25/2008 16:24,12/5/2008 22:53,3700 Block of Tallyho Dr,Sacramento,95826,6745855.0611,1961010.9369,PC 459 Burglary,
2008-0063178,North Central,Del Paso Manor,11/29/2008 18:30,11/29/2008 18:45,12/5/2008 23:00,3600 Block of Kings Way,Sacramento,95821,6738608.42236,1986032,PC 242 Battery,
2008-0064383,Central,Emerald Downs,11/21/2008 13:30,12/5/2008 21:30,12/5/2008 23:00,8300 Block of Almadine Dr,Sacramento,95829,6755142.43732,1927943.81952,PC 459 Burglary,
2008-0064382,Central,Vintage Park Churchill Downs,12/5/2008 09:40,12/5/2008 23:34,12/5/2008 23:34,8800 Block of Vintage Park Dr,Sacramento,95828,6741232.02533,1931787.80591,BP 25662(A) Minor Possess Alcohol,
2008-0064389,Central,Florin Town,12/5/2008 23:45,12/5/2008 23:45,12/5/2008 23:54,7900 Block of Orchard Woods Cir,Sacramento,95828,6730827.8382,1936734.91608,PC 246 Shoot At Inhabited Dwelling/Vehicle/Etc,
2008-0064390,Northwest,Maric College,12/6/2008 00:10,12/6/2008 00:40,12/6/2008 00:10,5100 Block of Interstate Ave,Sacramento,95842,6743744.4445,2002697.524,HS 11377 Unlawful Poss Of Dangerous Drug,
2008-0064391,North,Mercy San Juan,12/6/2008 01:00,12/6/2008 02:00,12/6/2008 00:42,5700 Block of Garfield Ave,Sacramento,95841,6751170.0221,2006888.1901,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0064394,North,Mercy San Juan,12/5/2008 21:45,12/6/2008 01:10,12/6/2008 01:10,5500 Block of Keoncrest Cir,Sacramento,95841,6751500.5021,2007321.4228,PC 273A(A) Willful Cruelty To Child/Gbi,
2008-0064398,Rancho Cordova,Cordova Vineyards,12/6/2008 03:03,12/6/2008 03:09,12/6/2008 03:22,Woodberry Way & Mills Park Dr,Rancho Cordova,95670,6762490.00014,1978482.9998,PC 211 Robbery,
2008-0064399,Central,Florin Town,12/6/2008 03:27,12/6/2008 03:34,12/6/2008 03:34,7200 Block of Florin Mall Dr,Sacramento,95823,6723373.16888,1942469.4043,PC 459 Burglary,
2008-0064400,North,Mercy San Juan,12/6/2008 04:00,12/6/2008 04:15,12/6/2008 04:45,5800 Block of Auburn Blvd,Sacramento,95841,6752758.3714,2007203.4116,PC 246 Shoot At Inhabited Dwelling/Vehicle/Etc,
2008-0064395,North,Lake Natoma,12/5/2008 08:00,12/6/2008 01:30,12/6/2008 05:10,6000 Block of Woodminster Cir,Orangevale,95662,6791378.0096,2009544.1247,PC 459 Burglary (residential),
2008-0064404,Northwest,Maric College,12/6/2008 05:14,12/6/2008 06:00,12/6/2008 05:15,3400 Block of Orange Grove Ave,North Highlands,95660,6737568.8118,1998096.7455,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0064405,North Central,Fair Lake Village,12/6/2008 05:05,12/6/2008 05:05,12/6/2008 05:19,1200 Block of Howe Ave,Sacramento,95825,6729221.4736,1976485.8118,PC 459 Burglary,
2008-0064396,South,Herald,12/6/2008 02:03,12/6/2008 02:03,12/6/2008 05:54,12200 Block of Harness Ln,Galt,95632,6786040.54462,1860673.04309,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0064432,North Central,Arden Terrace,12/6/2008 06:00,12/6/2008 06:30,12/6/2008 06:30,2600 Block of Cottage Way,Sacramento,95825,0,0,PC 273A(A) Willful Cruelty To Child/Gbi,
2008-0064407,Rancho Cordova,Lincoln Village,12/6/2008 05:00,12/6/2008 07:00,12/6/2008 07:35,9800 Block of Lincoln Village Dr,Sacramento,95827,6753160.587,1967256.3888,PC 594(B)(1) Vandalism ($400 Or More),
2008-0064408,North,Carmichael Park,12/6/2008 07:35,12/6/2008 07:40,12/6/2008 07:55,5000 Block of Marconi Ave,Carmichael,95608,6748060.5,1987298,PC 240 Assault On Person,
2008-0064410,Central,Tamarindo,12/6/2008 00:30,12/6/2008 04:00,12/6/2008 08:02,8800 Block of Tiogawoods Dr,Sacramento,95829,6740573.29858,1935336.8855,PC 594(A) Vandalism,
2008-0064409,Central,Florin Town,12/5/2008 17:00,12/6/2008 07:45,12/6/2008 08:04,7500 Block of Reese Rd,Sacramento,95828,6734471.5,1938866.625,PC 459 Burglary,
2008-0064411,Central,Franklin Boulevard,12/5/2008 16:00,12/6/2008 07:30,12/6/2008 08:04,3200 Block of 51st Ave,Sacramento,95823,6712974.58142,1945936.56848,PC 459 Burglary,
2008-0064412,Rancho Cordova,Cordova Lane,12/6/2008 00:01,12/6/2008 00:01,12/6/2008 08:37,10800 Block of Folsom Blvd,Rancho Cordova,95670,6767010.3586,1981376.5124,PC 487 Grand Theft,
2008-0064413,North,Woodmore Oaks,12/5/2008 21:00,12/6/2008 06:20,12/6/2008 08:37,8200 Block of Ashcrest Ln,Orangevale,95662,6774288.1367,2010128.7869,PC 594(A) Vandalism,
2008-0064415,North,Pershing,12/5/2008 21:00,12/6/2008 08:00,12/6/2008 08:58,5900 Block of Main Ave,Orangevale,95662,6789693.4356,2008270.3258,PC 594(B)(1) Vandalism ($400 Or More),
2008-0064414,North,Pershing,12/5/2008 07:00,12/6/2008 08:00,12/6/2008 09:15,8700 Block of Steve Way,Orangevale,95662,6780995.4933,2006768.4208,PC 459 Burglary,
2008-0064271,North,American River,12/5/2008 03:00,12/5/2008 10:00,12/6/2008 09:30,5100 Block of Garfield Ave,Sacramento,95841,6750575.4771,2002655.0688,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0064416,Central,SPD,12/6/2008 09:20,12/6/2008 09:30,12/6/2008 09:40,3600 Block of 43rd Ave,Sacramento,95824,6717125.73486,1959466.53947,PC 459 Burglary,
2008-0064419,Northwest,Rio Linda,12/6/2008 08:10,12/6/2008 08:12,12/6/2008 09:55,6000 Block of Buckboard Dr,Rio Linda,95673,6721715.9916,2009183.3363,PC 459 Burglary,
