ActivityNumber,District,Neighborhood,OccurenceStartDate,OccurenceEndDate,ReportDate,OccurenceLocation,OccurenceCity,OccurenceZipCode,X_Coord,Y_Coord,PrimaryViolation,Injury
2008-0048049,North,Mercy San Juan,9/6/2008 19:00,9/7/2008 06:45,9/7/2008 11:00,5500 Block of Keoncrest Cir,Sacramento,95841,6751288.113,2007323.4566,PC 459 Burglary,
2008-0048055,North,Five Points,9/7/2008 11:45,9/7/2008 12:15,9/7/2008 12:11,5000 Block of Melvin Dr,Carmichael,95608,6748173.158,1983737.163,PC 273.6 VIOLATION OF PROTECTION ORDER,
2008-0048058,Rancho Cordova,White Rock,9/7/2008 12:35,9/7/2008 12:40,9/7/2008 12:15,10800 Block of Olson Dr,Rancho Cordova,95670,6765785.4482,1979852.1161,PC 488 Petty Theft,
2008-0048057,Rancho Cordova,Rosemont Downs,9/7/2008 11:58,9/7/2008 12:01,9/7/2008 12:17,9200 Block of Kiefer Blvd,Sacramento,95826,6745436.13307,1961785.1156,PC 215(A) Carjacking,
2008-0048059,North Central,Hillcrest,9/7/2008 12:50,9/7/2008 12:50,9/7/2008 12:50,3600 Block of Auburn Blvd,Sacramento,95821,6738967.63457,1994980.10577,HS 11364 Possess Controlled Substance Paraphernalia,
2008-0048063,Northwest,Elverta,9/7/2008 11:00,9/7/2008 13:10,9/7/2008 14:30,2300 Block of Montana Way,Elverta,95626,6730664.7093,2024646.5083,PC 459 Burglary,
2008-0048065,Central,Larchmont,9/7/2008 10:33,9/7/2008 14:15,9/7/2008 14:33,7900 Block of Samantha Way,Sacramento,95828,6730560.00201,1942425.6579,PC 459 Burglary,
2008-0048067,North,North Fair Oaks,9/7/2008 10:30,9/7/2008 14:02,9/7/2008 15:02,4900 Block of Country View Ln,Fair Oaks,95628,6771851.24298,2001166.08929,PC 487 Grand Theft,
2008-0048070,North,Pershing,9/7/2008 15:30,9/7/2008 17:20,9/7/2008 15:30,8900 Block of Greenback Ln,Orangevale,95662,6782896.0485,2009658.6177,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048073,North Central,Howe Park,9/6/2008 21:00,9/7/2008 11:00,9/7/2008 15:50,2200 Block of Lloyd Ln,Sacramento,95825,6730918.4618,1983130.009,PC 459 Burglary,
2008-0048062,Northwest,Antelope,9/7/2008 13:01,9/7/2008 15:11,9/7/2008 16:00,Elverta Rd & Quiet Knolls Dr,Antelope,95843,6741392.49996,2022630.75025,PC 496(A) Receive/Etc Known Stolen Property,
2008-0048095,North,Foothill Farms NE,8/17/2008 08:00,8/18/2008 17:00,9/7/2008 16:02,5500 Block of Missie Way,Sacramento,95841,6746582.5585,2005537.995,PC 487 Grand Theft,
2008-0047993,Northwest,North Highlands,11/1/2004 00:01,9/1/2008 00:01,9/7/2008 16:08,6500 Block of La Cienega Dr,North Highlands,95660,0,0,PC 288(A) Lewd Or Lascivious Acts W/Child Under 14 Years,
2008-0048077,Northwest,Maric College,9/7/2008 16:03,9/7/2008 16:06,9/7/2008 16:08,5100 Block of Hillsdale Blvd,Sacramento,95842,6742815.5447,2002712.3887,PC 242 Battery,
2008-0048068,Rancho Cordova,Cordova Vineyards,9/7/2008 14:50,9/7/2008 15:10,9/7/2008 16:11,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764234.6199,1979625.2984,PC 488 Petty Theft,
2008-0048078,Rancho Cordova,Mather Business,9/5/2008 23:30,9/7/2008 15:00,9/7/2008 16:18,10500 Block of Peter A Mccuen Blvd,Mather,95655,6763866.9956,1970802.667,PC 459 Burglary,
2008-0048075,North Central,Arcade Square,8/31/2008 17:30,9/7/2008 13:40,9/7/2008 16:30,3200 Block of Pope Ave,Sacramento,95821,6736220.1928,1990145.0525,PC 459 Burglary,
2008-0048079,North,Lincoln,9/7/2008 12:00,9/7/2008 15:00,9/7/2008 16:30,4500 Block of Barrett Rd,Carmichael,95608,6757838.586,1998589.0077,PC 488 Petty Theft,
2008-0048082,Northwest,McClellan Park,9/7/2008 17:15,9/7/2008 17:15,9/7/2008 17:15,4800 Block of Patrol Rd,Mcclellan,95652,6728673.5,2001325.375,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048091,North Central,Cottage Park,9/7/2008 06:00,9/7/2008 06:30,9/7/2008 18:26,2200 Block of Meadowbrook Rd,Sacramento,95825,6734548.8818,1982986.1448,PC 288(A) Lewd Or Lascivious Acts W/Child Under 14 Years,
2008-0048053,Northwest,North Highlands,9/4/2008 18:30,9/7/2008 18:30,9/7/2008 18:30,4400 Block of Elkhorn Blvd,Sacramento,95842,6743712.1648,2015025.0272,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0048086,North Central,Arden Gardens,9/7/2008 00:00,9/7/2008 13:00,9/7/2008 18:41,1700 Block of Jerron Pl,Sacramento,95825,6731702.78549,1980567.40204,PC 459 Burglary,
2008-0048089,North Central,SPD,9/7/2008 18:30,9/7/2008 19:00,9/7/2008 18:50,Howe Ave & Juliesse Ave,Sacramento,95821,6728725.50014,1987887.24993,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048092,Northwest,Rio Linda,9/7/2008 19:28,9/7/2008 19:33,9/7/2008 19:33,1500 Block of G St,Rio Linda,95673,6724060.8749,2010166.7496,HS 11364 Possess Controlled Substance Paraphernalia,
2008-0048076,North,North Fair Oaks,9/7/2008 08:00,9/7/2008 13:30,9/7/2008 20:40,4800 Block of Tiffany Way,Fair Oaks,95628,6773160.3663,2001259.5154,PC 459 Burglary,
2008-0047968,North,Southeast Fair Oaks,9/7/2008 03:00,9/7/2008 03:00,9/7/2008 20:47,4500 Block of Oak Glen Way,Fair Oaks,95628,6775104.61432,1998575.82709,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048097,Central,Fruitridge/Pocket,9/7/2008 16:45,9/7/2008 20:45,9/7/2008 21:10,4600 Block of El Cerrito Way,Sacramento,95820,6718313.35681,1957662.18671,PC 459 Burglary,
2008-0048098,Northwest,Antelope,9/7/2008 21:30,9/7/2008 21:30,9/7/2008 21:40,8400 Block of Solitude Ct,Antelope,95843,6748429.4464,2025790.0622,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048101,North Central,Howe/Arden,9/7/2008 21:35,9/7/2008 21:41,9/7/2008 21:41,2200 Block of Hurley Way,Sacramento,95825,6729605.1396,1977142.4121,PC 242 Battery,
2008-0048104,North,West Fair Oaks,9/7/2008 21:52,9/7/2008 21:56,9/7/2008 21:56,7000 Block of Falcon Rd,Fair Oaks,95628,6761281.4396,2000742.8796,PC 594(A)(1) Vandalism:Deface Property,
2008-0048102,Rancho Cordova,Cordova Gardens,9/7/2008 21:58,9/7/2008 21:58,9/7/2008 21:58,2400 Block of Moraine Cir,Rancho Cordova,95670,6758315.0871,1979234.1166,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048100,Northwest,Antelope,9/7/2008 21:50,9/7/2008 21:50,9/7/2008 22:00,Walerga Rd & Elverta Rd,Antelope,95843,6743004.99993,2022237.7498,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048106,North Central,Del Paso Manor,9/7/2008 09:00,9/7/2008 21:45,9/7/2008 22:21,2500 Block of Watt Ave,Sacramento,95821,6738169.7227,1985070.3737,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0048105,North Central,Howe/Arden,9/7/2008 22:00,9/7/2008 23:00,9/7/2008 22:32,2200 Block of Hurley Way,Sacramento,95825,6729605.1396,1977142.4121,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048115,Central,Lemonhill,9/7/2008 22:00,9/7/2008 22:05,9/7/2008 22:55,4900 Block of 47th Ave,Sacramento,95824,6719996.37347,1948380.67169,PC 211 Robbery,
2008-0048109,North Central,Howe/Arden,9/7/2008 22:34,9/7/2008 23:08,9/7/2008 23:08,1300 Block of Howe Ave,Sacramento,95825,6728898.7227,1976919.9882,PC 12031(A)(1) Carry Loaded Firearm In Public Under Specific Circumstances,
2008-0048110,North,West Fair Oaks,9/7/2008 23:20,9/7/2008 23:20,9/7/2008 23:20,6700 Block of Madison Ave,Fair Oaks,95628,6759354.3317,2004013.7962,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048111,Central,Fruitrdige Vista,9/7/2008 23:21,9/7/2008 23:21,9/7/2008 23:21,39th St & 44th Ave,Sacramento,95816,6715390.50006,1949126.87511,HS 11364 Possess Controlled Substance Paraphernalia,
2008-0047985,Northwest,Maric College,9/6/2008 22:22,9/6/2008 22:22,9/7/2008 23:26,Orange Grove Ave & Watt Ave,North Highlands,95660,6737885.99986,1998836.9997,PC 496 Possession Of Stolen Property,
2008-0048288,Northwest,North Highlands,9/8/2008 15:30,9/8/2008 15:30,9/8/2008 00:00,5900 Block of Watt Ave,North Highlands,95660,6737594.6037,2008014.0743,PC 487 Grand Theft,
2008-0048132,North Central,Bohemian Village,9/8/2008 00:34,9/8/2008 00:34,9/8/2008 00:34,2500 Block of Edison Ave,Sacramento,95821,6732352.0593,1990311.8696,HS 11359 Possess Marijuana For Sale,
2008-0048125,Rancho Cordova,Butterfield,9/8/2008 00:15,9/8/2008 00:27,9/8/2008 00:46,9400 Block of Fort Worth Way,Sacramento,95827,0,0,PC 273.5(A) Inflict Corporal Injury On Spouse/Cohabitant,
2008-0048134,North Central,Arcade Village,9/8/2008 22:00,9/8/2008 23:00,9/8/2008 02:01,3500 Block of Marconi Ave,Sacramento,95821,6738269.5491,1987497.4785,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048096,North,Old Fair Oaks,9/7/2008 17:00,9/7/2008 20:00,9/8/2008 02:23,3700 Block of Bannister Rd,Fair Oaks,95628,6765439.8015,1992621.452,PC 594(A) Vandalism,
2008-0048151,Northwest,Rio Linda,9/8/2008 03:20,9/8/2008 04:00,9/8/2008 03:33,500 Block of Lilac Ln,Rio Linda,95673,6717710.8516,2011746.5077,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048159,Northwest,Elverta,9/8/2008 04:10,9/8/2008 04:22,9/8/2008 04:19,8000 Block of Gold Pheasant Ct,Elverta,95626,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0048164,Central,Lemonhill,9/8/2008 03:50,9/8/2008 04:05,9/8/2008 06:00,4900 Block of 47th Ave,Sacramento,95824,6719664.97357,1948373.83533,PC 459 Burglary,
2008-0048133,North,Mercy San Juan,9/8/2008 00:50,9/8/2008 00:50,9/8/2008 06:30,5500 Block of Keoncrest Cir,Sacramento,95841,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0048169,Northwest,Sacramento Airport,8/6/2008 21:00,8/8/2008 06:00,9/8/2008 07:00,6900 Block of Airport Blvd,Sacramento,95837,6677772.99109,2014311.88032,PC 488 Petty Theft,
2008-0048136,Northwest,Foothill Farms NW,9/7/2008 23:00,9/7/2008 23:30,9/8/2008 07:10,4300 Block of Galbrath Dr,Sacramento,95842,6743558.9986,2017310.1913,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0048071,North,Old Fair Oaks,9/7/2008 14:44,9/7/2008 14:44,9/8/2008 07:40,0 Block of Bridge St,Fair Oaks,95628,6771198.72701,1994920.21214,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048172,North,Carmichael Creek,9/7/2008 19:00,9/8/2008 07:00,9/8/2008 07:45,6200 Block of Cassady Way,Carmichael,95608,6756139.6004,1991080.2392,PC 459 Burglary,
2008-0048170,Northwest,Sacramento Airport,9/8/2008 07:45,9/8/2008 07:57,9/8/2008 07:50,6900 Block of Airport Blvd,Sacramento,95837,6678532.40776,2014617.33688,HS 11357(B) Possess Marijuana 28.5 Grams Or Less,
2008-0048173,North Central,Creekside,9/6/2008 18:00,9/7/2008 07:30,9/8/2008 08:00,3300 Block of Saint Mathews Dr,Sacramento,95821,6737109.5492,1985866.3694,PC 459 Burglary,
2008-0048180,Rancho Cordova,Butterfield,9/7/2008 11:00,9/8/2008 07:30,9/8/2008 08:00,9300 Block of Mira Del Rio Dr,Sacramento,95827,6747713.9973,1968894.1265,PC 459 Burglary,
2008-0047612,North Central,Arcade Village,7/16/2008 12:00,7/16/2008 12:00,9/8/2008 08:15,Becerra Way & Jo Ann Dr,Sacramento,95821,6740586.00012,1988193.62509,PC 374.3(H)(1) Dump/Etc Waste In Commercial Quantities,
2008-0048174,Rancho Cordova,Rosemont Downs,9/7/2008 22:00,9/8/2008 06:30,9/8/2008 08:30,4500 Block of Tallyho Dr,Sacramento,95826,6747931.9918,1960426.6109,PC 459 Burglary,
2008-0048175,North Central,SPD,9/8/2008 08:45,9/8/2008 08:45,9/8/2008 08:45,Norris Ave & Auburn Blvd,Sacramento,95821,6741715.49977,1996135.75016,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0048179,Northwest,Maric College,9/5/2008 16:00,9/8/2008 05:45,9/8/2008 08:53,3600 Block of Madison Ave,North Highlands,95660,6738935.2018,2002882.4045,PC 459 Burglary,
2008-0048182,North Central,Del Paso Manor,9/7/2008 23:30,9/8/2008 08:00,9/8/2008 09:00,2200 Block of Ione St,Sacramento,95864,6741225.3259,1983157.496,PC 459 Burglary,
2008-0048177,North Central,Arcade Square,9/8/2008 09:06,9/8/2008 09:06,9/8/2008 09:05,E Country Club Ln & Edison Ave,Sacramento,95821,6736904.49996,1992839.125,HS 11350 Poss Narcotic Cntl Sub,
2008-0048187,Central,Florin Town,9/3/2008 11:00,9/3/2008 15:00,9/8/2008 09:05,8600 Block of Florin Rd,Sacramento,95828,6738393.94849,1943741.03168,PC 532(A) Obtain Money/Etc By False Pretenses [Over $400],
2008-0048183,North,Old Fair Oaks,9/7/2008 07:00,9/7/2008 14:00,9/8/2008 09:10,7700 Block of Winding Way,Fair Oaks,95628,6767467.7339,1997153.0207,PC 459 Burglary,
2008-0048185,North,Central Orangevale,9/7/2008 01:00,9/7/2008 06:00,9/8/2008 09:15,8500 Block of Stratus Dr,Orangevale,95662,6778184.0011,2010575.9434,PC 487 Grand Theft,
2008-0048189,South,Wilton,8/19/2008 08:00,9/3/2008 08:00,9/8/2008 09:15,11700 Block of Colony Rd,Galt,95632,6780894.65271,1883340.58447,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0048192,Rancho Cordova,Rosemont Downs,9/2/2008 18:30,9/2/2008 18:30,9/8/2008 09:21,3900 Block of Lutheran Cir,Sacramento,95826,6746393.0818,1960984.9935,PC 242 Battery,
2008-0048184,Northwest,Antelope,9/7/2008 22:00,9/8/2008 07:00,9/8/2008 09:21,3800 Block of Ute Way,Antelope,95843,6741038.7377,2021478.5382,PC 594(A) Vandalism,
2008-0048190,Northwest,Elverta,9/8/2008 05:50,9/8/2008 06:37,9/8/2008 09:24,8100 Block of Dutch Haven Blvd,Elverta,95626,6730214.3299,2024270.5174,PC 459 Burglary,
2008-0048186,Northwest,Antelope,9/8/2008 01:20,9/8/2008 09:27,9/8/2008 09:27,4300 Block of Winje Dr,Antelope,95843,6743942.3103,2020662.0288,PC 459 Burglary,
2008-0048194,Central,Vintage Park Churchill Downs,12/2/2006 10:30,9/2/2008 11:30,9/8/2008 09:30,9200 Block of Prudhoe Ct,Sacramento,95829,6746379.0108,1927603.44128,PC 487 Grand Theft,
2008-0048193,Rancho Cordova,Walnut Wood,9/6/2008 10:00,9/8/2008 09:30,9/8/2008 09:33,2400 Block of Sunrise Blvd,Rancho Cordova,95670,6770679.909,1986631.70148,PC 487 Grand Theft,
2008-0048195,Central,Countryside Central,9/6/2008 08:30,9/8/2008 08:30,9/8/2008 09:41,8600 Block of Underhill Dr,Sacramento,95828,6737714.98181,1927366.00629,PC 459 Burglary,
2008-0048196,North Central,Arden Gardens,9/7/2008 07:00,9/7/2008 07:05,9/8/2008 09:55,Wurth Ct & Wright St,Sacramento,95825,6731418.00011,1981354.25075,PC 242 Battery,
2008-0048197,North Central,Bellview,9/5/2008 11:00,9/8/2008 09:30,9/8/2008 10:00,2400 Block of Marconi Ave,Sacramento,95821,6731804.1007,1987301.72,PC 459 Burglary,
2008-0049560,Rancho Cordova,Murieta Hills,8/31/2008 20:30,8/31/2008 21:00,9/8/2008 10:00,15000 Block of Reynosa Dr,Sloughhouse,95683,6824338.8772,1942713.2533,PC 487 Grand Theft,
2008-0048198,Central,Florin Town,9/6/2008 23:00,9/7/2008 12:30,9/8/2008 10:10,7500 Block of Soules Way,Sacramento,95823,6721782.19189,1938552.73309,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0048207,Northwest,North Highlands,9/8/2008 10:15,9/8/2008 10:15,9/8/2008 10:15,4100 Block of Stephen Dr,North Highlands,95660,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0048200,North,Old Fair Oaks,9/7/2008 15:00,9/8/2008 10:00,9/8/2008 10:20,10500 Block of Fair Oaks Blvd,Fair Oaks,95628,6770709.58319,1997866.04669,PC 487 Grand Theft,
2008-0048202,North Central,Bohemian Village,9/6/2008 12:00,9/7/2008 09:00,9/8/2008 10:21,2900 Block of Bell St,Sacramento,95821,6729947.3337,1988100.4093,PC 459 Burglary,
2008-0048203,Northwest,Antelope,9/7/2008 21:30,9/8/2008 07:00,9/8/2008 10:50,4600 Block of Teal Bay Ct,Antelope,95843,6745703.9841,2019201.0821,PC 459 Burglary,
2008-0048204,Central,Vintage Park Churchill Downs,9/6/2008 03:00,9/7/2008 09:30,9/8/2008 10:50,8800 Block of Bridalsmith Dr,Sacramento,95828,6740330.91638,1930994.26312,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0048206,Central,Vintage Park Churchill Downs,9/5/2008 21:00,9/6/2008 08:00,9/8/2008 10:53,7700 Block of Dersingham Dr,Sacramento,95829,6746473.88501,1935045.9093,PC 487 Grand Theft,
2008-0048211,North,Carmichael Park,6/12/2008 08:30,8/29/2008 08:30,9/8/2008 11:00,6900 Block of Fair Oaks Blvd,Carmichael,95608,6753294.3714,1991019.9117,PC 470(D) Forgery:False Checks/Records/Certificates/Etc.,
2008-0048214,North,Woodmore Oaks,9/1/2008 12:00,9/8/2008 09:04,9/8/2008 11:00,8300 Block of Crossoak Way,Orangevale,95662,6774358.9832,2015416.024,PC 459 Burglary,
2008-0048208,Central,Larchmont,9/3/2008 14:00,9/8/2008 10:45,9/8/2008 11:25,6600 Block of Sunnyslope Dr,Sacramento,95828,6725935.48218,1943330.16968,PC 459 Burglary,
2008-0048213,Rancho Cordova,Rio Del Oro,8/16/2008 08:00,9/1/2008 08:00,9/8/2008 11:25,3100 Block of Luyung Dr,Rancho Cordova,95742,6774162.33337,1976588.19952,PC 459 Burglary,
2008-0048219,Central,Florin Town,9/7/2008 14:35,9/7/2008 16:00,9/8/2008 11:30,8700 Block of Florin Rd,Sacramento,95828,6739428.75526,1943112.15254,PC 459 Burglary,
2008-0048210,Central,Countryside Central,9/8/2008 00:01,9/8/2008 10:00,9/8/2008 11:47,8400 Block of Cutler Way,Sacramento,95828,6735501.29712,1930557.22827,PC 487 Grand Theft,
2008-0048216,North,East Fair Oaks,9/8/2008 11:11,9/8/2008 11:11,9/8/2008 11:50,9200 Block of Fieldwood Ln,Fair Oaks,95628,6786613.6205,2002866.4252,PC 459 Burglary,
2008-0048233,North,Carmichael Creek,9/7/2008 15:30,9/7/2008 15:30,9/8/2008 12:07,2500 Block of Carmichael Way,Carmichael,95608,6753973.5074,1985068.212,PC 594(A) Vandalism,
2008-0048220,North,North Fair Oaks,8/27/2008 00:01,8/28/2008 23:59,9/8/2008 12:15,11800 Block of Fair Oaks Blvd,Fair Oaks,95628,6772130.2284,2005318.1688,PC 484G Thft:Use Access Card Data,
2008-0048223,North Central,Fair Lake Village,9/8/2008 00:30,9/8/2008 09:00,9/8/2008 12:21,2300 Block of Villanova Cir,Sacramento,95825,6730644.2914,1974329.6746,PC 488 Petty Theft,
2008-0048221,North,Mercy San Juan,1/1/2003 00:00,9/8/2008 00:00,9/8/2008 12:28,5500 Block of Wilsey Way,Carmichael,95608,6755375.0961,2005364.3577,PC 653M Harassment By Telephone,
2008-0048224,North Central,Hillcrest,8/30/2008 18:00,9/1/2008 09:00,9/8/2008 12:30,3800 Block of Sunnyvale Ave,Sacramento,95821,6740426.9658,1992748.7436,PC 459 Burglary,
2008-0048244,North,Central Orangevale,9/8/2008 12:50,9/8/2008 13:00,9/8/2008 12:30,Central Ave & Walnut Ave,Orangevale,95662,6788113.10826,2012431.71433,PC 273A(A) Willful Cruelty To Child/Gbi,
2008-0048226,Northwest,Antelope,9/6/2008 10:00,9/6/2008 11:00,9/8/2008 12:41,7900 Block of Walerga Rd,Antelope,95843,6742650.1563,2021909.2956,PC 488 Petty Theft,
2008-0048229,Northwest,Antelope,9/8/2008 06:15,9/8/2008 06:33,9/8/2008 12:56,7900 Block of Walerga Rd,Antelope,95843,6742650.1563,2021909.2956,PC 459 Burglary,
2008-0048230,Northwest,Antelope,7/30/2008 09:00,9/8/2008 13:14,9/8/2008 12:59,7600 Block of Hepburn Way,Antelope,95843,6743742.52,2018867.456,PC 530.5(B) Using Another Person'S Identifying Info,
2008-0048258,North Central,Hillcrest,3/26/2008 00:00,7/18/2008 00:00,9/8/2008 13:05,3700 Block of Whitney Ave,Sacramento,95821,6739431.9505,1991444.5158,PC 484G Thft:Use Access Card Data,
2008-0048235,North,Carmichael Park,9/3/2008 16:00,9/5/2008 21:00,9/8/2008 13:10,2700 Block of Walnut Ave,Carmichael,95608,6748188.2942,1986463.5643,PC 459 Burglary,
2008-0048237,Central,Florin Town,9/8/2008 12:40,9/8/2008 12:45,9/8/2008 13:15,Gerber Ave & Power Inn Rd,Sacramento,95817,6730911.4995,1937789.49986,PC 211 Robbery (Person),
2008-0048240,North,Carmichael Park,9/8/2008 12:50,9/8/2008 12:50,9/8/2008 13:15,5300 Block of Kenneth Ave,Carmichael,95608,6750135.3888,1986335.4043,PC 459 Burglary,
2008-0048238,North Central,Howe/Arden,5/1/2004 00:00,8/1/2004 00:00,9/8/2008 13:25,1600 Block of Bell St,Sacramento,95825,6730088.72346,1979392.01377,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0048242,North,Carmichael Park,8/8/2008 08:00,8/19/2008 18:00,9/8/2008 13:30,4800 Block of Marconi Ave,Carmichael,95608,6746543.7364,1986987.5068,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0048246,Central,Countryside Central,9/8/2008 11:50,9/8/2008 12:05,9/8/2008 13:35,Spengler Dr & Trimmer Way,Sacramento,95828,6734923.00056,1930099.49998,PC 273.6 Violation Of Protection Order,
2008-0048252,Rancho Cordova,Sunridge,6/1/2008 00:00,9/8/2008 00:00,9/8/2008 13:38,11800 Block of Autumn Sunset Way,Rancho Cordova,95742,6780007.69019,1964426.85632,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0048245,North Central,Arden Manor,8/4/2008 19:00,8/4/2008 20:00,9/8/2008 13:40,1500 Block of Morse Ave,Sacramento,95864,6735555.4124,1978547.3647,PC 242 Battery,
2008-0048260,Northwest,Foothill Farms NW,9/8/2008 12:40,9/8/2008 13:28,9/8/2008 13:50,7300 Block of Azimuth Ln,Sacramento,95842,6753233.5192,2018067.9685,PC 368(B)(1) Cause Harm/Death Of Elder /Dependent Adult,
2008-0048243,Northwest,Foothill Farms NW,9/6/2008 18:00,9/7/2008 20:00,9/8/2008 13:52,6800 Block of Donerail Dr,Sacramento,95842,6750205.1386,2013555.5661,PC 487 Grand Theft,
2008-0048247,Northwest,Rio Linda,9/8/2008 14:00,9/8/2008 14:00,9/8/2008 14:00,6800 Block of W 4th St,Rio Linda,95673,6713067.4104,2014516.896,PC 487(D)(2) Grand Theft: Firearm,
2008-0048250,South,Walnut Grove,9/6/2008 13:00,9/7/2008 11:00,9/8/2008 14:00,14800 Block of Grand Island Rd,Walnut Grove,95690,6676184.66498,1841666.9751,PC 487 Grand Theft,
2008-0048256,Central,Florin Town,8/24/2008 16:00,8/28/2008 16:00,9/8/2008 14:00,7000 Block of Florin Perkins Rd,Sacramento,95828,6735592.78693,1943964.37653,PC 487 Grand Theft,
2008-0048248,Central,Vintage Park Churchill Downs,8/8/2008 12:00,9/6/2008 14:00,9/8/2008 14:02,8800 Block of Kentshire Way,Sacramento,95828,6740642.604,1929619.27411,PC 653M Harassment By Telephone,
2008-0048254,North,Carmichael Park,8/30/2008 12:00,9/7/2008 13:30,9/8/2008 14:10,5300 Block of North Ave,Carmichael,95608,6750038.8793,1990053.0331,PC 166(A)(4) Violation Of Court Order - Willful Disobedience,
2008-0048215,East,EGPD,8/26/2008 10:30,8/27/2008 06:00,9/8/2008 14:15,6400 Block of Whitelock Pkwy,Elk Grove,95757,6725836.79986,1905798.76527,PC 488 Petty Theft,
2008-0048253,Northwest,Foothill Farms NW,9/8/2008 08:15,9/8/2008 08:25,9/8/2008 14:20,7200 Block of Pepperwood Knoll Ln,Sacramento,95842,6745164.5268,2016929.45114,PC 488 Petty Theft,
2008-0048251,North,Central Orangevale,9/4/2008 12:12,9/4/2008 15:00,9/8/2008 14:27,8900 Block of Coan Ln,Orangevale,95662,6783352.8515,2011578.9103,PC 487 Grand Theft,
2008-0048257,Northwest,North Highlands,9/8/2008 13:30,9/8/2008 14:00,9/8/2008 14:27,5600 Block of S Haven Dr,North Highlands,95660,6738205.95566,2006540.21938,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0048267,Northwest,Maric College,9/8/2008 14:06,9/8/2008 14:17,9/8/2008 14:42,5100 Block of Interstate Ave,Sacramento,95842,6743744.4445,2002697.524,PC 215(A) Carjacking,
2008-0053619,Rancho Cordova,White Rock,9/8/2008 11:30,9/8/2008 12:15,9/8/2008 14:51,3100 Block of Portsmouth Dr,Rancho Cordova,95670,6760708.2221,1974685.5069,PC 459 Burglary,
2008-0048259,Northwest,Antelope,9/7/2008 14:35,9/7/2008 15:50,9/8/2008 14:52,Elverta Rd & Quiet Knolls Dr,Antelope,95843,6741392.49996,2022630.75025,PC 488 Petty Theft,
2008-0048266,Rancho Cordova,Gold River,9/8/2008 14:45,9/8/2008 14:45,9/8/2008 14:56,12200 Block of Tributary Point Dr,Rancho Cordova,95670,6784514.46057,1993061.53351,PC 211 Robbery,
2008-0048249,North Central,Wilhaggin,8/27/2008 17:45,8/27/2008 19:20,9/8/2008 15:00,400 Block of Parkfair Dr,Sacramento,95864,6738622.45891,1971371.15917,PC 594(B)(1) Vandalism ($400 Or More),
2008-0048263,North,Carmichael Creek,9/7/2008 20:30,9/8/2008 06:00,9/8/2008 15:00,3500 Block of Grantwood Way,Carmichael,95608,6759755.8228,1991584.9964,PC 459 Burglary-vehicle,
2008-0048269,North,Carmichael Park,8/27/2008 00:00,8/30/2008 00:00,9/8/2008 15:00,3400 Block of Garfield Ave,Carmichael,95608,6751312.9096,1990885.2697,PC 484G Thft:Use Access Card Data,
2008-0048262,Northwest,North Highlands,9/1/2008 17:30,9/2/2008 09:00,9/8/2008 15:02,3400 Block of Freedom Park Dr,North Highlands,95660,6736910.6415,2008886.4683,PC 459 Burglary,
2008-0048261,North,Pershing,9/6/2008 01:00,9/6/2008 07:00,9/8/2008 15:05,8800 Block of Anona Way,Orangevale,95662,6782637.635,2007983.8945,PC 488 Petty Theft,
2008-0048265,North Central,Bohemian Village,9/8/2008 06:00,9/8/2008 14:30,9/8/2008 15:05,2200 Block of Auburn Blvd,Sacramento,95821,6729803.149,1990096.0951,PC 488 Petty Theft,
2008-0048307,Northeast,CHPD,9/5/2008 23:00,9/8/2008 15:00,9/8/2008 15:14,Auburn Blvd & Greenback Ln,Citrus Heights,95621,6755577.28077,2009829.14051,PC 664/187(A) Attempted Murder,
