ActivityNumber,District,Neighborhood,OccurenceStartDate,OccurenceEndDate,ReportDate,OccurenceLocation,OccurenceCity,OccurenceZipCode,X_Coord,Y_Coord,PrimaryViolation,Injury
2008-0001490,Northeast,CHPD,1/7/2008 13:00,1/7/2008 14:06,1/7/2008 16:28,8400 Block of Villaview Dr,Citrus Heights,95621,6758332.0838,2024655.2663,HS 11350 Poss Narcotic Cntl Sub,
2008-0001533,Northwest,Foothill Farms NW,1/7/2008 16:20,1/7/2008 16:30,1/7/2008 16:30,4600 Block of Willowward Cir,Sacramento,95842,6744508.7496,2009599.7425,PC 242 Battery,
2008-0001764,Northwest,Antelope,12/24/2007 07:45,12/24/2007 09:45,1/7/2008 16:30,4300 Block of Antelope Rd,Antelope,95843,6743434.2159,2019020.2914,PC 487 Grand Theft,
2008-0001532,Northwest,Rio Linda,1/7/2007 07:40,1/7/2008 13:45,1/7/2008 16:32,7400 Block of Elverta Rail Way,Rio Linda,95673,6717041.0712,2018216.3069,PC 459 Burglary,
2008-0001531,North Central,Howe/Edison,1/3/2008 17:00,1/7/2008 14:00,1/7/2008 16:35,3300 Block of Auburn Blvd,Sacramento,95821,6736723.4399,1993579.0585,PC 459 Burglary,
2008-0001537,North Central,Hillcrest,1/1/2008 01:09,1/1/2008 01:09,1/7/2008 16:43,3500 Block of Edison Ave,Sacramento,95821,6738410.506,1993491.4352,PC 240 Assault On Person,
2008-0001535,North Central,Bellview,1/7/2008 16:50,1/7/2008 16:50,1/7/2008 16:50,Howe Ave & Bluebird Ln,Sacramento,95821,6728736.49995,1986191.75015,HS 11379 Transp/Etc Cntl Sub,
2008-0001539,North,Carmichael Park,1/7/2008 16:50,1/7/2008 16:51,1/7/2008 17:14,4000 Block of Manzanita Ave,Carmichael,95608,6753150.4747,1994753.8197,PC 488 Petty Theft,
2008-0001543,Rancho Cordova,Rosemont Downs,1/7/2008 16:30,1/7/2008 17:15,1/7/2008 17:21,3600 Block of Tallyho Dr,Sacramento,95826,0,0,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0001542,Rancho Cordova,Cordova Vineyards,1/7/2008 17:26,1/7/2008 17:26,1/7/2008 17:26,10400 Block of Investment Cir,Rancho Cordova,95670,6761700.08865,1977850.83487,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0001541,Central,Countryside Central,1/7/2008 16:30,1/7/2008 16:30,1/7/2008 17:33,8100 Block of Auberry Dr,Sacramento,95828,6731310.81049,1930821.5639,PC 166(A)(4) Violation Of Court Order - Willful Disobedience,
2008-0001546,Central,past Florin Partnership,1/7/2008 16:08,1/7/2008 16:12,1/7/2008 17:45,4600 Block of Florin Rd,County,95823,6718305.3764,1943376.7597,PC 488 Petty Theft,
2008-0001548,North,Del Campo,1/7/2008 12:00,1/7/2008 17:45,1/7/2008 18:16,4800 Block of Manzanita Ave,Carmichael,95608,6753352.5691,2000525.714,PC 459 Burglary,
2008-0001554,North Central,Howe/Arden,1/7/2008 17:15,1/7/2008 18:00,1/7/2008 18:59,Howe Ave & Hurley Way,Sacramento,95825,6728787.00004,1976819.87481,PC 459 Burglary,
2008-0001551,Rancho Cordova,Cordova Vineyards,1/7/2008 18:00,1/7/2008 18:40,1/7/2008 19:00,10600 Block of Folsom Blvd,Rancho Cordova,95670,6764234.6199,1979625.2984,PC 488 Petty Theft,
2008-0001365,Northwest,Garden Highway,1/6/2008 19:03,1/6/2008 19:03,1/7/2008 19:25,W Elverta Rd & Garden Hwy,Sacramento,95837,6673727.49996,2022302.25002,VC 23152(A) Dui Alcohol/Drugs,
2008-0001549,North,Del Campo,1/7/2008 17:00,1/7/2008 17:20,1/7/2008 19:31,6000 Block of Northcrest Cir,Carmichael,95608,6754497.2248,1999888.6184,PC 273A(B) Child Endangerment/Willful Cruelty to Child,
2008-0001566,Rancho Cordova,Countryside Rancho,1/7/2008 19:43,1/7/2008 22:30,1/7/2008 19:44,3400 Block of Routier Rd,Sacramento,95827,6757169.4808,1969207.443,HS 11357(C) Possess Marijuana Over 28.5 Grams,
2008-0001555,North Central,SPD,1/7/2008 19:40,1/7/2008 22:50,1/7/2008 19:52,Cottage Way & Ethan Way,Sacramento,95825,6727425.00017,1982179.74989,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0001556,Central,Fruitrdige Vista,1/7/2008 19:30,1/7/2008 22:00,1/7/2008 19:58,4000 Block of 40th Ave,Sacramento,95824,6716037.30951,1950539.10272,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0001558,Central,Parkway Estates East,1/7/2008 18:50,1/7/2008 19:05,1/7/2008 20:00,7300 Block of Alix Pkwy,Sacramento,95823,6718000,1940927.875,PC 273.6 VIOLATION OF PROTECTION ORDER,
2008-0001561,North,Lincoln,1/7/2008 10:00,1/7/2008 18:00,1/7/2008 20:10,7100 Block of Stella Ln,Carmichael,95608,6761690.4044,1994561.7005,PC 459 Burglary,
2008-0001562,North Central,Arden Terrace,1/7/2008 19:30,1/7/2008 19:45,1/7/2008 20:10,3300 Block of Arden Way,Sacramento,95825,6737434.3828,1979869.9393,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0001564,Northwest,Antelope,1/7/2008 18:00,1/7/2008 19:26,1/7/2008 20:11,7900 Block of Watt Ave,Antelope,95843,6734647.8576,2021992.5081,PC 487 Grand Theft,
2008-0001559,Central,past Florin Partnership,1/7/2008 19:23,1/7/2008 19:58,1/7/2008 20:16,4400 Block of Florin Rd,Sacramento,95823,6717680.79071,1942470.29791,PC 488 Petty Theft,
2008-0001563,North Central,Wilhaggin,1/7/2008 17:00,1/7/2008 19:45,1/7/2008 20:23,200 Block of Selby Ranch Rd,Sacramento,95864,6738478.63921,1970873.08166,PC 459 Burglary,
2008-0001569,North Central,Wilhaggin,1/7/2008 06:30,1/7/2008 20:00,1/7/2008 20:23,200 Block of Selby Ranch Rd,Sacramento,95864,6738903.49933,1971082.48073,PC 459 Burglary,
2008-0001577,Central,Larchmont,1/7/2008 15:00,1/7/2008 20:30,1/7/2008 20:55,7000 Block of Lawnwood Dr,Sacramento,95828,6727322.4458,1945542.74951,PC 273.6 Violation Of Protection Order,
2008-0001568,North,Carmichael Park,1/7/2008 20:45,1/7/2008 20:55,1/7/2008 21:00,4900 Block of Marconi Ave,Carmichael,95608,6747588.0754,1987444.0465,PC 243(E)(1) Battery:Spouse/Ex Spouse/Date/Etc,
2008-0001570,North Central,Howe/Arden,12/6/2007 02:39,1/6/2008 13:30,1/7/2008 21:15,1300 Block of Bell St,Sacramento,95825,6730010.6711,1977394.2369,PC 273.6 VIOLATION OF PROTECTION ORDER,
2008-0001572,Rancho Cordova,Cordova Vineyards,1/7/2008 00:00,1/7/2008 00:00,1/7/2008 21:22,10600 Block of Folsom Blvd,Rancho Cordova,95670,6763954.19237,1979065.28217,VC 23152(A) Dui Alcohol/Drugs,
2008-0001574,Central,past Florin Partnership,1/7/2008 20:45,1/7/2008 21:00,1/7/2008 21:31,5600 Block of Florin Rd,County,95823,6721610.28809,1943211.1145,PC 488 Petty Theft,
2008-0001575,North Central,Cottage Park,1/7/2008 21:10,1/7/2008 21:15,1/7/2008 21:40,3400 Block of El Camino Ave,Sacramento,95821,6737612.5138,1983514.7049,PC 488 Petty Theft,
2008-0001578,Northwest,Elverta,1/7/2008 08:30,1/7/2008 19:00,1/7/2008 22:12,2300 Block of Twede Way,Elverta,95626,6730565.8327,2024743.2606,PC 459 Burglary,
2008-0001582,North Central,Garden of Gods,1/7/2008 15:15,1/7/2008 15:20,1/7/2008 22:59,Cottage Way & Alderwood Way,Sacramento,95864,0,0,PC 647.6 Annoy/Molest Children -18,
2008-0001596,North Central,Howe/Edison,12/31/2007 21:00,12/31/2007 22:00,1/7/2008 23:25,3300 Block of Lerwick Rd,Sacramento,95821,0,0,PC 243.4(A) Sexual Battery,
2007-0072938,,Lincoln Village,12/30/2007 17:00,12/30/2007 19:30,1/7/2008 23:30,3300 Block of Explorer Dr,Sacramento,95827,6754614.5,1968914.25,PC 459 Burglary,
2008-0001527,Rancho Cordova,Brookside,1/7/2008 01:00,1/7/2008 13:30,1/7/2008 23:45,10100 Block of Mills Station Rd,Sacramento,95827,6758183.2467,1975070.5309,PC 459 Burglary,
2008-0001584,,South White Rock,1/7/2008 23:45,1/7/2008 23:45,1/7/2008 23:45,3300 Block of Mather Field Rd,Rancho Cordova,95670,6760972.5,1971757.875,PC 211 Robbery,
2008-0001583,Central,SPD,1/7/2008 23:35,1/7/2008 23:49,1/7/2008 23:49,37th Ave & Stockton Blvd,Sacramento,95824,6721843.49975,1951567.75012,PC 653.22(A) Loiter:Intent:Prostitution,
2007-0060749,,,1/8/2008 00:00,1/8/2008 00:00,1/8/2008 00:00,,Jackson,,0,0,PC 503 Embezzlement,
2008-0001615,North,Five Points,1/8/2008 01:00,1/8/2008 01:00,1/8/2008 01:00,4800 Block of Fair Oaks Blvd,Carmichael,95608,6747116.1203,1977540.7275,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0001618,Rancho Cordova,Cordova Gardens,1/8/2008 01:20,1/8/2008 01:30,1/8/2008 01:30,10300 Block of Brenda Way,Rancho Cordova,95670,6759205.2675,1979853.0797,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0001638,Rancho Cordova,Cordova Gardens,1/8/2008 01:30,1/8/2008 01:30,1/8/2008 01:30,10200 Block of Folsom Blvd,Rancho Cordova,95670,6759081.6571,1976087.7849,HS 11377(A) Possession Of Controlled Substance,
2008-0001627,Central,Florin Town,1/8/2008 01:23,1/8/2008 01:27,1/8/2008 01:45,7300 Block of Florin Woods Dr,Sacramento,95823,6722617.15759,1941365.13647,PC 594(A) Vandalism,
2008-0001641,North Central,Bohemian Village,1/2/2008 01:43,1/8/2008 01:45,1/8/2008 01:45,2300 Block of Wright St & Marconi Ave,Sacramento,95821,6731363.99998317,1987446.87514093,VC 2800.2(A) Evade Peace Officer With Wanton Disregard For Safety,
2008-0001822,North Central,Sierra,1/8/2008 13:45,1/8/2008 13:45,1/8/2008 01:46,2700 Block of Fair Oaks Blvd,Sacramento,95864,6734014.5958,1971716.2822,PC 459 Burglary,
2008-0001642,Central,past Florin Partnership,1/8/2008 02:35,1/8/2008 03:00,1/8/2008 02:40,Sky Pkwy & 65th St,Sacramento,95823,6723300.99991,1944496.75004,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0001677,Central,Lemonhill,1/8/2008 02:00,1/8/2008 02:10,1/8/2008 03:50,5100 Block of Gordon Dr,Sacramento,95824,6720304.14899,1951877.77692,PC 211 Robbery,
2008-0001676,Rancho Cordova,Cordova Lane,1/8/2008 04:10,1/8/2008 04:10,1/8/2008 04:10,2500 Block of Cordova Ln,Rancho Cordova,95670,6766030.4903,1982383.8998,PC 594(A) Vandalism,
2008-0001692,Rancho Cordova,Sunridge,1/8/2008 05:00,1/8/2008 05:14,1/8/2008 05:14,11800 Block of Herodian Dr,Rancho Cordova,95742,6780445.86407,1965640.86188,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0001636,Northwest,North Highlands,1/7/2008 14:00,1/8/2008 00:00,1/8/2008 05:26,6200 Block of Morazan St,North Highlands,95660,6738191.1347,2009801.9747,PC 459 Burglary,
2008-0001707,Rancho Cordova,Cordova Gardens,1/8/2008 05:44,1/8/2008 05:44,1/8/2008 05:44,2300 Block of Moraine Cir,Rancho Cordova,95670,6758156.5533,1979208.351,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0001710,Northwest,Foothill Farms NW,1/8/2008 00:01,1/8/2008 02:00,1/8/2008 06:00,4400 Block of Oakhollow Dr,Sacramento,95842,6743844.9139,2008889.379,PC 647(F) Disorderly Conduct:Public Intoxication,
2008-0001754,North Central,Fair Lake Village,1/8/2008 06:15,1/8/2008 06:30,1/8/2008 06:32,2400 Block of Hurley Way,Sacramento,95825,6731497.7742,1976305.4158,PC 273.6 VIOLATION OF PROTECTION ORDER,
2009-0000027,North,Foothill Farms NE,1/1/2009 03:08,1/1/2009 03:13,1/8/2008 07:30,5400 Block of Garfield Ave,Sacramento,95841,6751026.5,2004593.125,PC 242 Battery,
2008-0001770,Central,Florin Town,1/7/2008 07:30,1/7/2008 07:30,1/8/2008 08:01,6600 Block of 44th St,Sacramento,95823,6717301.15192,1946704.35809,PC 487(A) Grand Theft:Money/Labor/Property Over $400,
2008-0001759,Central,Fruitridge/Pocket,1/7/2008 19:00,1/8/2008 06:00,1/8/2008 08:35,4000 Block of 42nd St,Sacramento,95820,6716891.66241,1958240.32068,PC 459 Burglary (Residence),
2008-0001757,Central,Florin Town,1/5/2008 14:36,1/5/2008 17:00,1/8/2008 08:45,7600 Block of Par Parkway,Sacramento,95828,6729108.79492,1937035.5907,PC 487(A) Grand Theft:Money/Labor/Property Over $400,
2008-0001761,Rancho Cordova,Walnut Wood,9/6/2007 09:00,12/7/2007 09:00,1/8/2008 08:50,100 Block of Wilderness Rd,Rancho Cordova,95670,6771113.71301,1986797.25269,PC 484G Thft:Use Access Card Data,
2008-0001758,Northwest,North Highlands,1/8/2008 08:54,1/8/2008 08:54,1/8/2008 08:54,7100 Block of Kimmel Dr,North Highlands,95660,6742202.0238,2016107.5739,PC 488 Petty Theft  5y95199,
2008-0001767,Rancho Cordova,Brookside,1/7/2008 23:00,1/8/2008 05:30,1/8/2008 09:15,3100 Block of Federalist Ln,Sacramento,95827,6756071.2898,1972172.5309,PC 459 Burglary,
2008-0001768,Northwest,North Highlands,1/4/2008 10:00,1/5/2008 09:00,1/8/2008 09:15,6800 Block of Watt Ave,North Highlands,95660,6737617.3731,2014246.2102,PC 487 Grand Theft,
2008-0001771,Central,Fruitrdige Vista,1/4/2008 17:00,1/7/2008 23:30,1/8/2008 09:30,5700 Block of Mendocino Blvd,Sacramento,95824,6715699.33917,1952934.48309,PC 488 Petty Theft,
2008-0001775,Northwest,Foothill Farms NW,1/7/2008 17:00,1/8/2008 06:10,1/8/2008 09:45,5800 Block of Sturbridge Ct,Sacramento,95842,6744221.765,2007062.761,PC 459 Burglary,
2008-0001772,North Central,Pasadena,1/8/2008 03:11,1/8/2008 04:20,1/8/2008 09:50,4500 Block of Dartmouth Dr,Sacramento,95841,6744832.2501,1996864.3067,PC 273.6 Violation Of Protection Order,
2008-0001788,Rancho Cordova,Walsh Station,1/8/2008 09:30,1/8/2008 09:45,1/8/2008 10:00,9700 Block of Old Placerville Rd,Sacramento,95827,0,0,PC 273A(B) Child Endangerment/Willful Cruelty to Child,
2009-0004888,,,6/1/2008 12:00,7/31/2008 12:00,1/8/2008 10:00,McCormack-Williamson Tract,Sacramento County,95690,0,0,PC 261.5 Unlawful Sexual Intercourse: Vict Under 18,
2008-0001776,Rancho Cordova,Prospect Park,1/7/2008 23:00,1/8/2008 09:50,1/8/2008 10:05,10700 Block of Gold Center Dr,Rancho Cordova,95670,6765729.486,1977235.1649,PC 459 Burglary,
2008-0001779,Rancho Cordova,Rio Del Oro,1/8/2008 00:00,1/8/2008 00:00,1/8/2008 10:12,3200 Block of Fitzgerald Rd,Rancho Cordova,95742,6773645.64227,1975470.12689,VC 10851(A) Take Vehicle Without Owner's Consent,
2008-0001787,Northwest,Elverta,1/8/2008 10:30,1/8/2008 10:30,1/8/2008 10:30,El Reno Ave & Delano St,Elverta,95626,6717399.5,2020841.87498,HS 11377(A) Possession Of Controlled Substance,
2008-0001778,Northwest,North Highlands,1/4/2008 09:00,1/8/2008 10:00,1/8/2008 10:32,3700 Block of Stephen Dr,North Highlands,95660,6739426.2789,2008899.0128,PC 530.5(B) Using Another Person'S Identifying Info,
2008-0001782,Northwest,Elverta,12/14/2007 09:00,12/14/2007 09:00,1/8/2008 10:50,300 Block of W Delano St,Elverta,95626,6712905.7093,2021256.0727,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0001464,North,Central Orangevale,12/12/2007 08:00,12/23/2007 18:00,1/8/2008 11:00,7300 Block of Filbert Ave,Orangevale,95662,6785639.0511,2017150.4981,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0001785,North,Foothill Farms NE,1/7/2008 11:00,1/8/2008 08:00,1/8/2008 11:00,6400 Block of Verner Ave,Sacramento,95841,6752141.3406,2011201.4484,PC 488 Petty Theft,
2008-0001786,Rancho Cordova,Rosemont Downs,12/25/2007 12:00,12/27/2007 08:30,1/8/2008 11:00,4000 Block of S Watt Ave,Sacramento,95826,6741682.8067,1959371.3326,PC 476(A) Non-Sufficient Funds Checks,
2008-0001793,North,Central Orangevale,1/8/2008 11:00,1/8/2008 11:00,1/8/2008 11:00,9300 Block of Orangevale Ave,Orangevale,95662,6788408.845,2010992.9602,HS 11364 Possess Controlled Substance Paraphernalia,
2008-0001797,Rancho Cordova,Sun River,1/8/2008 10:34,1/8/2008 10:34,1/8/2008 11:00,11100 Block of Squanan River Ct,Rancho Cordova,95670,6770191.7344,1990341.1364,PC 273.6 VIOLATION OF PROTECTION ORDER,
2008-0001784,East,EGPD,11/21/2007 08:00,12/11/2007 12:00,1/8/2008 11:03,8600 Block of Power Inn Rd,Elk Grove,95624,6734716.65033,1926346.89148,PC 487 Grand Theft,
2008-0001794,Northwest,Northgate,1/8/2008 11:05,1/8/2008 11:05,1/8/2008 11:11,1000 Block of Striker Ave,Sacramento,95834,6708833.9472,1999070.0651,PC 245(A)(1) Force/Assault With A Deadly Weapon-Not Firearm:Gbi Likely,
2008-0001799,North Central,Arden Manor,12/1/2007 00:00,1/8/2008 11:27,1/8/2008 11:27,3400 Block of Mayfair Dr,Sacramento,95864,6737964.9843,1974887.4586,PC 290(b) Fail To Register/Change Address:Sex Offender,
2008-0001790,Rancho Cordova,Cordova Lane,1/4/2008 02:00,1/4/2008 08:00,1/8/2008 11:32,10800 Block of Berwick Way,Rancho Cordova,95670,6766470.4018,1982723.8542,PC 488 Petty Theft,
2008-0001791,North,Five Points,1/2/2008 07:09,1/7/2008 19:28,1/8/2008 11:45,2400 Block of Werbe Ln,Carmichael,95608,6746365.5,1984417.625,PC 653M HARASSMENT BY TELEPHONE,
2008-0001792,Northwest,Maric College,11/27/2007 00:01,1/4/2008 00:00,1/8/2008 11:48,4900 Block of Polk St,North Highlands,95660,6739236.49898738,2001114.19447754,PC 273.6 Violation Of Protection Order,
2008-0001789,North Central,Cottage Park,1/7/2008 13:00,1/7/2008 14:00,1/8/2008 11:50,2200 Block of Weldon Way,Sacramento,95825,6734215.9789,1983003.1939,PC 488 Petty Theft,
2008-0001796,Northwest,Foothill Farms NW,1/8/2008 08:00,1/8/2008 10:30,1/8/2008 12:00,5200 Block of Hillsdale Blvd,Sacramento,95842,6742486.9449,2003570.001,PC 459 Burglary,
2008-0001805,North,Five Points,12/20/2007 00:00,12/25/2007 00:00,1/8/2008 12:00,4700 Block of Knapp Way,Carmichael,95608,6746160.5537,1982659.2904,PC 488 Petty Theft,
2008-0001817,Central,Florin Town,1/8/2008 12:10,1/8/2008 12:10,1/8/2008 12:10,8200 Block of Sunset Downs Dr,Sacramento,95828,6732468.29797,1934020.05933,PC 212.5(A) Robbery:First Degree:Cab/Etc/Inhabited Dwelling,
2008-0001801,Rancho Cordova,Sun River,10/12/2007 11:00,1/8/2008 09:30,1/8/2008 12:15,11100 Block of Cilker River Way,Rancho Cordova,95670,6769028.6026,1987913.4544,PC 484G Thft:Use Access Card Data,
2008-0001808,North,Foothill Farms NE,1/8/2008 12:00,1/8/2008 12:00,1/8/2008 12:30,5300 Block of Hemlock St,Sacramento,95841,6749751.55174,2004564.37265,PC 626.10(B) Possess Weapon/Etc On Campus:Not Firearm,
2008-0001804,North,Del Campo,1/2/2008 12:58,1/8/2008 11:59,1/8/2008 12:35,5100 Block of Patti Jo Dr,Carmichael,95608,6757818.3004,2002700.8098,PC 488 Petty Theft,
2008-0001802,North Central,Sierra Woodside,1/8/2008 10:30,1/8/2008 12:20,1/8/2008 12:50,2300 Block of Fair Oaks Blvd,Sacramento,95825,6731270.2334,1971194.5333,PC 459 Burglary,
2008-0001800,Northwest,Maric College,1/7/2008 14:37,1/7/2008 15:23,1/8/2008 12:52,4200 Block of Madison Ave,North Highlands,95660,6743052.2888,2003086.3229,PC 487 Grand Theft,
2008-0001807,Central,Parkway Estates East,1/3/2008 17:00,1/8/2008 13:00,1/8/2008 13:03,4400 Block of A Pkwy,Sacramento,95823,6717398.91528,1941087.98431,PC 459 Burglary,
2008-0001810,Rancho Cordova,Gencorp Aerojet,6/1/2007 08:00,6/1/2007 18:00,1/8/2008 13:30,12400 Block of Folsom Blvd,Rancho Cordova,95742,6785911.45599,1992249.70972,PC 487 Grand Theft,
2008-0001818,North Central,Arden Terrace,1/1/2004 00:00,12/31/2006 00:00,1/8/2008 13:30,1900 Block of Morse Ave,Sacramento,95825,6735563.2509,1981348.2552,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0001812,North,Pershing,1/7/2008 07:00,1/7/2008 12:00,1/8/2008 13:45,9400 Block of Madison Ave,Orangevale,95662,6789693.4356,2008270.3258,PC 459 Burglary,
2008-0001813,North,Mercy San Juan,11/4/2007 00:00,12/10/2007 00:00,1/8/2008 13:50,5500 Block of Saint Charles Dr,Carmichael,95608,6758382.2072,2005207.995,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0001823,Rancho Cordova,Walnut Wood,1/7/2008 09:00,1/7/2008 15:00,1/8/2008 13:50,2400 Block of Berrywood Dr,Rancho Cordova,95670,6767808.536,1983598.165,PC 484G Thft:Use Access Card Data,
2008-0001837,North,Mercy San Juan,1/8/2008 14:10,1/8/2008 14:10,1/8/2008 14:10,Madison Ave & Manzanita Ave,Sacramento,95841,6753716.50023,2003121.75004,PC 487 Grand Theft,
2008-0001819,Northwest,Rio Linda,1/8/2008 14:12,1/8/2008 20:45,1/8/2008 14:12,Rio Linda Blvd & M St,Rio Linda,95673,6716688.00023,2013993.9999,HS 11378 Possess Controlled Substance For Sale,
2008-0001815,North Central,Fair Lake Village,1/8/2008 09:00,1/8/2008 10:30,1/8/2008 14:20,1000 Block of Fulton Ave,Sacramento,95825,6732501.3477,1975265.9196,PC 594(B)(1) Vandalism ($400 Or More),
2008-0001825,North,Pershing,1/8/2008 14:30,1/8/2008 14:30,1/8/2008 14:30,8900 Block of Greenback Ln,Orangevale,95662,6783890.5607,2009611.2096,HS 11357(B) Possess Marijuana 28.5 Grams Or Less,
2008-0001828,Rancho Cordova,Mills Ranch,12/8/2007 13:45,12/8/2007 14:45,1/8/2008 14:30,2000 Block of Benita Dr,Rancho Cordova,95670,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
2008-0001845,North Central,Arden Manor,12/1/2007 00:01,1/8/2008 14:14,1/8/2008 14:30,1400 Block of Rowena Way,Sacramento,95864,6733736.9064,1977734.3578,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0001869,Northwest,North Highlands,1/8/2008 14:30,1/8/2008 14:30,1/8/2008 14:30,7500 Block of Mountain Oak Way,North Highlands,95660,6738423.6718,2018501.6365,HS 11377 Unlawful Poss Of Dangerous Drug,
2008-0001827,North,Central Orangevale,12/24/2007 13:00,12/28/2007 13:30,1/8/2008 14:40,8500 Block of Westin Ln,Orangevale,95662,6779705.1614,2015981.9082,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0001816,Northwest,Foothill Farms NW,1/1/2008 07:30,1/1/2008 15:30,1/8/2008 14:45,7200 Block of Roseville Rd,Sacramento,95842,6751164.7519,2016408.3099,PC 503 Embezzlement,
2008-0001820,Central,Florin Town,12/31/2007 23:00,12/31/2007 23:45,1/8/2008 15:00,8700 Block of White Rose Ct,Sacramento,95828,6739774.26678,1936180.52069,PC 488 Petty Theft,
2008-0001838,Rancho Cordova,Cordova Meadows,1/8/2008 15:00,1/8/2008 15:00,1/8/2008 15:00,10000 Block of El Pinzon Ct,Rancho Cordova,95670,6756106.5303,1977248.3493,HS 11377(A) Possession Of Controlled Substance,
2008-0001832,Central,Fruitridge/Pocket,1/8/2008 15:05,1/8/2008 15:05,1/8/2008 15:05,4300 Block of EAST NICHOLES,Sacramento,95820,6716587.66608,1957238.58728,HS 11364 Possess Controlled Substance Paraphernalia,
2008-0001824,Rancho Cordova,South White Rock,12/26/2007 11:30,1/8/2008 12:00,1/8/2008 15:09,3600 Block of Data Dr,Rancho Cordova,95670,6762711.8503,1972902.1672,PC 532(A) Obtain Money/Etc By False Pretenses [Over $400],
2008-0001839,Northwest,Rio Linda,1/4/2008 17:00,1/4/2008 17:15,1/8/2008 15:30,1000 Block of Ski Park Ct,Rio Linda,95673,6721064.908,2008091.0836,PC 594(B)(1) Vandalism ($400 Or More),
2008-0001842,North,Lincoln,1/1/2007 12:00,12/31/2007 12:00,1/8/2008 15:30,4100 Block of Mindt Ct,Carmichael,95608,6756965.7702,1996029.3585,PC 487 Grand Theft,
2008-0001830,North Central,Arcade Village,12/31/2007 08:00,12/31/2007 12:30,1/8/2008 15:40,4100 Block of Marconi Ave,Sacramento,95821,6742187.8239,1987566.6057,PC 459 Burglary,
2008-0001833,North Central,Arden Terrace,1/7/2008 16:30,1/7/2008 19:30,1/8/2008 15:40,2000 Block of Morse Ave,Sacramento,95825,6734691.9171,1981145.7462,PC 459 Burglary,
2008-0001843,Rancho Cordova,Rosemont Square,12/27/2007 08:00,1/8/2008 15:00,1/8/2008 15:40,3100 Block of Brasilia Ct,Sacramento,95826,6746370.3284,1965611.4687,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0001835,Central,Florin Town,12/27/2007 00:00,12/28/2007 00:00,1/8/2008 15:40,8200 Block of Moorhaven Way,Sacramento,95828,6732200.27521,1938917.39368,PC 476 Make/Pass/Publish/Etc Fictitious Check/Bill/Note,
2008-0001864,Rancho Cordova,Cordova Lane,1/8/2008 15:46,1/8/2008 15:46,1/8/2008 15:46,10600 Block of Biscay Way,Rancho Cordova,95670,6764569.4689,1984269.7873,PC 459 Burglary,
2008-0001829,Central,Vintage Park Churchill Downs,8/15/2007 07:00,1/1/2008 02:45,1/8/2008 16:00,8200 Block of Gypsy Star Way,Sacramento,95829,6747596.3407,1929851.77173,PC 594(B)(2)(A) Vandalism Less Than $400,
2008-0001846,Rancho Cordova,Sunrise Industrial,1/8/2008 14:45,1/8/2008 14:50,1/8/2008 16:15,Hazel Ave & 50,Rancho Cordova,95670,6785300.00003,1992558.24999,PC 273.6 Violation Of Protection Order,
2008-0001850,Central,Vintage Park Churchill Downs,1/8/2008 08:00,1/8/2008 14:30,1/8/2008 16:20,8800 Block of La Margarita Way,Sacramento,95828,6740571.49591,1932879.63251,PC 459 Burglary,
2008-0001847,North,West Fair Oaks,1/5/2008 00:00,1/6/2008 00:00,1/8/2008 16:26,7000 Block of Indigo Ct,Fair Oaks,95628,6761560.0045,2003547.4311,PC 488 Petty Theft,
2008-0001848,North Central,Fair Lake Village,1/8/2008 14:50,1/8/2008 15:00,1/8/2008 16:31,1200 Block of Howe Ave,Sacramento,95825,6729221.4736,1976485.8118,PC 488 Petty Theft,
2008-0001854,Central,Fruitridge/Pocket,1/8/2008 10:00,1/8/2008 16:35,1/8/2008 16:35,4700 Block of Parker Ave,Sacramento,95820,6718732.2326,1957257.53851,PC 273A(B) Child Endangerment/Willful Cruelty to Child,
2008-0001851,Northwest,Rio Linda,11/23/2007 09:00,11/26/2007 09:00,1/8/2008 16:45,1600 Block of C St,Rio Linda,95673,6724968.7466,2007027.7571,PC 530.5(A) Obtain Credit/Etc:Use Others Id,
2008-0001853,North,American River,1/8/2008 14:25,1/8/2008 14:28,1/8/2008 16:45,5000 Block of Auburn Blvd,Sacramento,95841,0,0,PC 273.5 Inflict Crpl Inj Sp/Cohab,
